sample	FIPS
USA/VA-CDC-LC0318603/2021|OK609981.1|2021-10-05	51105
USA/VA-CDC-LC0318358/2021|OK609929.1|2021-10-05	51157
USA/VA-VTVAS3-GSC27668/2021|ON137853.1|2021-11-13	51011
USA/VA-CDC-ASC210342262/2021|OL399910.1|2021-10-08	51113
USA/VA-CDC-LC0318543/2021|OK609980.1|2021-10-05	51620
USA/VA-CDC-LC0021289/2021|MW779797.1|2021-03-04	51023
USA/VA-CDC-LC0011110/2021|MW641038.1|2021-01-27	51177
USA/VA-CDC-LC0018261/2021|MW707449.1|2021-02-15	51177
USA/VA-EPICC-F0042/2021|ON897736.1|2021-02-09	51001
USA/VA-CDC-LC0015370/2021|MW704778.1|2021-02-10	51019
USA/VA-CDC-LC0008271/2021|MW637153.1|2021-01-19	51600
USA/VA-CDC-LC0006682/2021|MW636669.1|2021-01-19	51077
USA/VA-DCLS-3278/2021|MW868930.1|2021-01	51685
USA/VA-CDC-LC0017456/2021|MW706903.1|2021-02-16	51750
USA/VA-DCLS-3313/2021|MW868956.1|2021-01	51175
USA/VA-DCLS-3728/2021|MW880125.1|2021-02	51600
USA/VA-CDC-LC0021735/2021|MW779572.1|2021-02-26	51025
USA/VA-CDC-LC0027228/2021|MW869834.1|2021-03-09	51590
USA/VA-CDC-LC0064129/2021|MZ341971.1|2021-05-17	51099
USA/VA-CDC-LC0066814/2021|MZ372067.1|2021-05-26	51173
USA/VA-CDC-LC0064056/2021|MZ341939.1|2021-05-16	51191
USA/VA-CDC-LC0064268/2021|MZ341923.1|2021-05-15	51720
USA/VA-CDC-LC0070334/2021|MZ412285.1|2021-06-02	51079
USA/VA-CDC-LC0070326/2021|MZ412242.1|2021-06-03	51031
USA/VA-CDC-LC0070348/2021|MZ412264.1|2021-06-03	51195
USA/VA-DCLS-10288/2021|OL784065.1|2021-10-03	51037
USA/VA-CDC-LC0319322/2021|OK609434.1|2021-10-04	51125
USA/VA-CDC-LC0339179/2021|OL327288.1|2021-10-12	51036
USA/VA-CDC-QDX29455633/2021|OK577025.1|2021-10-02	51145
USA/VA-CDC-ASC210321655/2021|OK631110.1|2021-09-30	51157
USA/VA-CDC-LC0359568/2021|OL489289.1|2021-10-29	51105
USA/VA-DCLS-9256/2021|OK641710.1|2021-08	51750
USA/VA-CDC-LC0309790/2021|OK522098.1|2021-09-29	51101
USA/VA-CDC-ASC210323945/2021|OL608666.1|2021-09-30	51073
USA/VA-CDC-LC0413333/2021|OL883496.1|2021-12-01	51775
USA/VA-CDC-QDX29409440/2021|OK574263.1|2021-10-03	51029
USA/VA-DCLS-10486/2021|OM765003.1|2021-10-01	51590
USA/VA-CDC-LC0318780/2021|OK609159.1|2021-10-04	51630
USA/VA-DCLS-10338/2021|OL740191.1|2021-09-30	51007
USA/VA-CDC-LC0318909/2021|OK609344.1|2021-10-04	51730
USA/VA-CDC-ASC210310581/2021|OL386212.1|2021-10-04	51177
USA/VA-CDC-LC0319403/2021|OK609446.1|2021-10-04	51147
USA/VA-VTVAS3-GSC27427/2021|ON130352.1|2021-10-19	51047
USA/VA-CDC-QDX29519763/2021|OK577411.1|2021-10-04	51001
USA/VA-CDC-LC0319211/2021|OK609302.1|2021-10-04	51137
USA/VA-CDC-QDX29455644/2021|OK577092.1|2021-10-03	51185
USA/VA-DCLS-10554/2021|OM037338.1|2021-10-14	51025
USA/VA-CDC-LC0309566/2021|OK521987.1|2021-09-29	51045
USA/VA-CDC-LC0306196/2021|OK520850.1|2021-09-28	51630
USA/VA-CDC-ASC210326347/2021|OL384626.1|2021-10-02	51670
USA/VA-CDC-QDX29600530/2021|OK627445.1|2021-10-08	51660
USA/VA-CDC-LC0319168/2021|OK609442.1|2021-10-04	51600
USA/VA-CDC-ASC210199842/2021|OL609516.1|2021-10-02	51001
USA/VA-DCLS-10292/2021|OL784069.1|2021-10-05	51029
USA/VA-DCLS-8167/2021|OK479899.1|2021-08	51173
USA/VA-CDC-LC0339142/2021|OL328401.1|2021-10-13	51087
USA/VA-CDC-QDX29455647/2021|OK571852.1|2021-10-04	51027
USA/VA-CDC-QDX30363366/2021|OL496992.1|2021-10-23	51036
USA/VA-CDC-ASC210336798/2021|OL387332.1|2021-10-06	51041
USA/VA-CDC-LC0319235/2021|OK610652.1|2021-10-05	51033
USA/VA-VTVAS3-GSC27481/2021|ON130713.1|2021-10-19	51167
USA/VA-CDC-ASC210495453/2021|OL481380.1|2021-10-25	51013
USA/VA-CDC-ASC210321654/2021|OK631135.1|2021-09-30	51683
USA/VA-CDC-LC0319405/2021|OK609227.1|2021-10-04	51161
USA/VA-CDC-ASC210323797/2021|OL316571.1|2021-09-30	51065
USA/VA-CDC-LC0309749/2021|OK522093.1|2021-09-29	51640
USA/VA-CDC-LC0306418/2021|OK522674.1|2021-09-30	51075
USA/VA-CDC-LC0308336/2021|OK520955.1|2021-09-28	51800
USA/VA-DCLS-10289/2021|OL784066.1|2021-10-02	51173
USA/VA-DCLS-10516/2021|OM765032.1|2021-10-01	51153
USA/VA-DCLS-2502/2020|MW581640.1|2020-11	51025
USA/VA-VTVAS3-GSC30387/2022|ON176251.1|2022-01-10	51047
USA/VA-DCLS-1798/2020|MW280549.1|2020-09	51183
USA/VA-CDC-LC0008269/2021|MW984936.1|2021-01-19	51510
USA/VA-DCLS-5177/2021|MZ317729.1|2021-05	51167
USA/VA-DCLS-5183/2021|MZ317735.1|2021-05	51113
USA/VA-DCLS-5357/2021|MZ414264.1|2021-05	51530
USA/VA-VTVAS3-GSC23155/2021|ON133807.1|2021-05-05	51131
USA/VA-DCLS-5269/2021|MZ343594.1|2021-05	51139
USA/VA-CDC-2-4524653/2021|OK187610.1|2021-05-10	51735
USA/VA-DCLS-5265/2021|MZ343590.1|2021-05	51153
USA/VA-VTVAS3-GSC23170/2021|ON133819.1|2021-05-17	51071
USA/VA-CDC-LC0060619/2021|MZ307086.1|2021-05-08	51117
USA/VA-CDC-MMB10684705/2021|OL460136.1|2021-09-24	51029
USA/VA-CDC-LC0291974/2021|OK456298.1|2021-09-21	51073
USA/VA-DCLS-9660/2021|OL785754.1|2021-09-21	51193
USA/VA-DCLS-10468/2021|OL752994.1|2021-10-13	51177
USA/VA-VTVAS3-GSC27582/2021|ON130907.1|2021-10-21	51750
USA/VA-DCLS-10373/2021|OL740107.1|2021-09-24	51103
USA/VA-DCLS-9492/2021|OL740125.1|2021-09-22	51133
USA/VA-CDC-LC0359249/2021|OL488571.1|2021-10-28	51085
USA/VA-CDC-LC0290646/2021|OK456441.1|2021-09-21	51007
USA/VA-CDC-LC0309686/2021|OK522080.1|2021-09-29	51131
USA/VA-CDC-ASC210362158/2021|OL428201.1|2021-10-13	51103
USA/VA-CDC-LC0291863/2021|OK456411.1|2021-09-21	51165
USA/VA-DCLS-10276/2021|OL784053.1|2021-10-01	51093
USA/VA-CDC-QDX30215245/2021|OL360252.1|2021-10-19	51101
USA/VA-CDC-LC0291978/2021|OK456771.1|2021-09-22	51810
USA/VA-CDC-QDX29125089/2021|OK447616.1|2021-09-25	51195
USA/VA-DCLS-9689/2021|OL414979.1|2021-09-22	51197
USA/VA-CDC-ASC210095759/2021|OL424182.1|2021-09-24	51125
USA/VA-CDC-LC0338731/2021|OL327570.1|2021-10-13	51137
USA/VA-CDC-ASC210383272/2021|OL382568.1|2021-09-29	51600
USA/VA-CDC-MMB10685270/2021|OK619277.1|2021-09-24	51730
USA/VA-CDC-IBX975439264996/2021|OK398554.1|2021-09-21	51047
USA/VA-CDC-ASC210317184/2021|OL315931.1|2021-09-24	51670
USA/VA-DCLS-8310/2021|OK479943.1|2021-08	51775
USA/VA-CDC-LC0291846/2021|OK456472.1|2021-09-21	51025
USA/VA-CDC-ASC210334766/2021|OK617467.1|2021-09-22	51177
USA/VA-DCLS-10100/2021|OL512701.1|2021-09-26	51590
USA/VA-DCLS-9698/2021|OL414988.1|2021-09-22	51083
USA/VA-DCLS-9587/2021|OL512632.1|2021-09-21	51147
USA/VA-DCLS-10279/2021|OL784056.1|2021-09-27	51071
USA/VA-CDC-ASC210333031/2021|OK601927.1|2021-09-21	51520
USA/VA-CDC-QDX29600541/2021|OK627511.1|2021-10-08	51143
USA/VA-CDC-LC0306604/2021|OK520815.1|2021-09-28	51071
USA/VA-VTVAS3-GSC30766/2022|ON176617.1|2022-01-13	51540
USA/VA-CDC-2-4122016/2021|MW897457.1|2021-03-10	51131
USA/VA-DCLS-0554/2020|MT739461.1|2020-03	51087
USA/VA-CDC-QDX24563936/2021|MZ274625.1|2021-05-03	51037
USA/VA-DCLS-5119/2021|MZ317682.1|2021-04	51161
USA/VA-CDC-LC0060798/2021|MZ307340.1|2021-05-10	51059
USA/VA-CDC-MMB08721452/2021|MZ343759.1|2021-05-10	51700
USA/VA-CDC-2-4449162/2021|MZ358556.1|2021-04-29	51111
USA/VA-VTVAS3-GSC23240/2021|ON129496.1|2021-04-28	51043
USA/VA-CDC-LC0016755/2021|MW706472.1|2021-02-10	51193
USA/VA-DCLS-3021/2020|MW704408.1|2020-12	51025
USA/VA-DCLS-1027/2020|MT952688.1|2020-06	51650
USA/VA-DCLS-4081/2021|MZ165938.1|2021-02	51610
USA/VA-CDC-LC0016642/2021|MW706394.1|2021-02-10	51800
USA/VA-CDC-LC0000413/2020|MW634199.1|2020-12-27	51075
USA/VA-DCLS-0019/2020|MT322409.1|2020-03	51195
USA/VA-CDC-LC0290665/2021|OK456439.1|2021-09-21	51087
USA/VA-DCLS-9536/2021|OL352524.1|2021-09-18	51173
USA/VA-CDC-LC0288526/2021|OK452933.1|2021-09-15	51800
USA/VA-CDC-QDX29125108/2021|OK464243.1|2021-09-26	51185
USA/VA-DCLS-9507/2021|OL740138.1|2021-09-20	51105
USA/VA-CDC-LC0277521/2021|OK369942.1|2021-09-14	51091
USA/VA-DCLS-9922/2021|OL509226.1|2021-09-17	51013
USA/VA-CDC-LC0288756/2021|OK454573.1|2021-09-17	51085
USA/VA-CDC-ASC210330537/2021|OK566292.1|2021-09-19	51099
USA/VA-DCLS-9555/2021|OL352543.1|2021-09-16	51595
USA/VA-CDC-LC0278734/2021|OK369800.1|2021-09-14	51045
USA/VA-CDC-LC0278795/2021|OK370265.1|2021-09-15	51003
USA/VA-CDC-LC0289551/2021|OK452109.1|2021-09-14	51650
USA/VA-CDC-LC0287736/2021|OK456013.1|2021-09-20	51137
USA/VA-DCLS-10181/2021|OL352451.1|2021-09-29	51177
USA/VA-CDC-LC0321199/2021|OK610066.1|2021-10-05	51750
USA/VA-CDC-ASC210327582/2021|OK566093.1|2021-09-19	51660
USA/VA-CDC-LC0289060/2021|OK453153.1|2021-09-15	51133
USA/VA-CDC-LC0318612/2021|OK609164.1|2021-10-04	51111
USA/VA-CDC-LC0291940/2021|OK456387.1|2021-09-21	51595
USA/VA-DCLS-9937/2021|OL509240.1|2021-09-19	51105
USA/VA-DCLS-9871/2021|OK641633.1|2021-09	51141
USA/VA-DCLS-10146/2021|OL512571.1|2021-09-20	51109
USA/VA-CDC-LC0278814/2021|OK370327.1|2021-09-15	51047
USA/VA-CDC-QDX28888764/2021|OK443247.1|2021-09-17	51685
USA/VA-CDC-LC0297338/2021|OK453237.1|2021-09-16	51133
USA/VA-DCLS-10484/2021|OM765001.1|2021-10-01	51630
USA/VA-CDC-ASC210284984/2021|OK620687.1|2021-09-17	51077
USA/VA-CDC-LC0297021/2021|OK453235.1|2021-09-16	51093
USA/VA-DCLS-10025/2021|OL512743.1|2021-09-16	51640
USA/VA-DCLS-10492/2021|OM765008.1|2021-09-20	51075
USA/VA-DCLS-9151/2021|OK641696.1|2021-09	51163
USA/VA-CDC-LC0290677/2021|OK455866.1|2021-09-20	51175
USA/VA-CDC-LC0290698/2021|OK455860.1|2021-09-20	51083
USA/VA-CDC-LC0297445/2021|OK453287.1|2021-09-16	51600
USA/VA-CDC-LC0278694/2021|OK370305.1|2021-09-15	51540
USA/VA-DCLS-9550/2021|OL352538.1|2021-09-16	51193
USA/VA-CDC-LC0297143/2021|OK453400.1|2021-09-16	51073
USA/VA-CDC-LC0290563/2021|OK455344.1|2021-09-19	51510
USA/VA-DCLS-9646/2021|OL785740.1|2021-09-20	51065
USA/VA-CDC-LC0278508/2021|OK370616.1|2021-09-16	51790
USA/VA-CDC-LC0297322/2021|OK455247.1|2021-09-18	51015
USA/VA-CDC-LC0277561/2021|OK370438.1|2021-09-15	51019
USA/VA-CDC-LC0306996/2021|OK521208.1|2021-09-28	51003
USA/VA-CDC-LC0290671/2021|OK456442.1|2021-09-21	51049
USA/VA-CDC-LC0292162/2021|OK455976.1|2021-09-20	51035
USA/VA-DCLS-8890/2021|OK593609.1|2021-09	51530
USA/VA-CDC-LC0277531/2021|OK369741.1|2021-09-14	51177
USA/VA-CDC-LC0050533/2021|MZ141278.1|2021-04-23	51053
USA/VA-CDC-LC0051707/2021|MZ142326.1|2021-04-24	51125
USA/VA-CDC-STM-000068832/2021|MZ279411.1|2021-05-04	51137
USA/VA-DCLS-9628/2021|OL785723.1|2021-09-12	51173
USA/VA-CDC-LC0261240/2021|OK282189.1|2021-09-09	51113
USA/VA-DCLS-8866/2021|OL352631.1|2021-09-07	51830
USA/VA-CDC-ASC210085531/2021|OK581956.1|2021-09-13	51093
USA/VA-CDC-FG-119614/2021|OK208996.1|2021-09-08	51036
USA/VA-DCLS-9567/2021|OL352554.1|2021-09-11	51620
USA/VA-DCLS-6952/2021|OK040863.1|2021-07	51087
USA/VA-DCLS-9572/2021|OL352559.1|2021-09-11	51530
USA/VA-VTVAS3-GSC27328/2021|ON129773.1|2021-09-27	51191
USA/VA-CDC-LC0273441/2021|OK367841.1|2021-09-10	51133
USA/VA-DCLS-9288/2021|OK641739.1|2021-08	51117
USA/VA-CDC-ASC210339751/2021|OL400818.1|2021-10-09	51690
USA/VA-CDC-LC0272960/2021|OK369023.1|2021-09-13	51009
USA/VA-CDC-LC0277136/2021|OK369449.1|2021-09-14	51177
USA/VA-CDC-LC0258950/2021|OK280906.1|2021-09-07	51840
USA/VA-DCLS-9003/2021|OL352498.1|2021-09-09	51101
USA/VA-CDC-LC0295243/2021|OK450374.1|2021-09-09	51149
USA/VA-DCLS-10497/2021|OM765013.1|2021-09-20	51710
USA/VA-CDC-LC0260906/2021|OK282662.1|2021-09-10	51750
USA/VA-CDC-LC0259501/2021|OK280704.1|2021-09-07	51678
USA/VA-DCLS-7942/2021|OK475053.1|2021-08	51775
USA/VA-CDC-ASC210327581/2021|OK566091.1|2021-09-19	51179
USA/VA-DCLS-10018/2021|OL512736.1|2021-09-17	51125
USA/VA-CDC-QDX28696749/2021|OK325173.1|2021-09-11	51520
USA/VA-CDC-LC0258507/2021|OK280337.1|2021-09-07	51720
USA/VA-DCLS-8872/2021|OL352637.1|2021-09-07	51111
USA/VA-CDC-MMB10944846/2021|OL460369.1|2021-10-07	51019
USA/VA-DCLS-8938/2021|OL352405.1|2021-09-08	51079
USA/VA-CDC-LC0261181/2021|OK282264.1|2021-09-09	51139
USA/VA-CDC-LC0277781/2021|OK368175.1|2021-09-11	51115
USA/VA-DCLS-10588/2021|OL740055.1|2021-10-19	51580
USA/VA-DCLS-9612/2021|OL512657.1|2021-09-10	51810
USA/VA-CDC-ASC210407288/2021|OK498033.1|2021-09-13	51125
USA/VA-CDC-LC0259652/2021|OK280873.1|2021-09-07	51051
USA/VA-DCLS-9022/2021|OL352517.1|2021-09-12	51735
USA/VA-CDC-LC0261899/2021|OK282340.1|2021-09-10	51770
USA/VA-CDC-ASC210139556/2021|OK436783.1|2021-09-08	51131
USA/VA-CDC-LC0261214/2021|OK282551.1|2021-09-10	51700
USA/VA-CDC-ASC210280599/2021|OK599539.1|2021-09-16	51141
USA/VA-CDC-LC0260064/2021|OK282223.1|2021-09-09	51540
USA/VA-CDC-ASC210411301/2021|OK494478.1|2021-09-12	51103
USA/VA-CDC-QDX29556775/2021|OK577649.1|2021-10-05	51053
USA/VA-CDC-QDX29125119/2021|OK464225.1|2021-09-26	51760
USA/VA-CDC-ASC210084280/2021|OK460525.1|2021-09-10	51550
USA/VA-DCLS-8941/2021|OL352406.1|2021-09-08	51171
USA/VA-CDC-LC0259139/2021|OK280297.1|2021-09-07	51147
USA/VA-CDC-ASC210311910/2021|OL386545.1|2021-10-05	51135
USA/VA-CDC-LC0278536/2021|OK368782.1|2021-09-13	51087
USA/VA-DCLS-8947/2021|OL352409.1|2021-09-07	51153
USA/VA-DCLS-10113/2021|OL512711.1|2021-09-11	51195
USA/VA-CDC-ASC210139980/2021|OK578219.1|2021-09-07	51193
USA/VA-DCLS-9826/2021|OK593581.1|2021-08	51007
USA/VA-CDC-ASC210284977/2021|OK620693.1|2021-09-17	51760
USA/VA-CDC-ASC210073492/2021|MZ271511.1|2021-04-16	51730
USA/VA-CDC-IBX613726639478/2021|OK220529.1|2021-04-13	51125
USA/VA-DCLS-4767/2021|MZ172844.1|2021-04	51087
USA/VA-CDC-ASC210074650/2021|MZ186401.1|2021-04-16	51680
USA/VA-CDC-LC0053664/2021|MZ179539.1|2021-04-26	51009
USA/VA-CDC-ASC210074331/2021|MZ187327.1|2021-04-17	51141
USA/VA-CDC-2-4282420/2021|MZ143744.1|2021-04-08	51167
USA/VA-CDC-QDX23892296/2021|MZ064877.1|2021-04-14	51115
USA/VA-DCLS-5143/2021|MZ317701.1|2021-05	51177
USA/VA-DCLS-4949/2021|MZ191924.1|2021-04	51530
USA/VA-DCLS-8649/2021|OK474920.1|2021-09	51710
USA/VA-CDC-LC0247411/2021|OK201085.1|2021-09-02	51735
USA/VA-CDC-LC0245182/2021|OK199906.1|2021-09-03	51175
USA/VA-CDC-ASC210407729/2021|OK499011.1|2021-09-14	51750
USA/VA-CDC-LC0260556/2021|OK279136.1|2021-09-05	51678
USA/VA-CDC-LC0266947/2021|OK307134.1|2021-09-08	51131
USA/VA-CDC-LC0246915/2021|OK200690.1|2021-09-03	51063
USA/VA-CDC-LC0255379/2021|OK277850.1|2021-09-02	51670
USA/VA-CDC-STM-000727749/2021|OL531105.1|2021-08-31	51570
USA/VA-CDC-LC0253634/2021|OK198620.1|2021-08-31	51143
USA/VA-CDC-LC0246892/2021|OK200790.1|2021-09-04	51137
USA/VA-DCLS-6846/2021|MZ910739.1|2021-08	51093
USA/VA-CDC-LC0244971/2021|OK199285.1|2021-08-31	51005
USA/VA-DCLS-10093/2021|OL512695.1|2021-09-24	51036
USA/VA-CDC-ASC210127696/2021|OK229316.1|2021-09-03	51530
USA/VA-CDC-LC0243438/2021|OK198077.1|2021-08-31	51145
USA/VA-CDC-LC0260055/2021|OK279587.1|2021-09-06	51740
USA/VA-CDC-LC0318300/2021|OK610176.1|2021-10-05	51187
USA/VA-CDC-ASC210127610/2021|OK226933.1|2021-09-05	51145
USA/VA-DCLS-8380/2021|OK474977.1|2021-08	51510
USA/VA-DCLS-10170/2021|OL352440.1|2021-09-30	51053
USA/VA-CDC-LC0245311/2021|OK199754.1|2021-09-02	51580
USA/VA-DCLS-8393/2021|OK474990.1|2021-08	51033
USA/VA-CDC-LC0264305/2021|OK279861.1|2021-09-07	51047
USA/VA-CDC-LC0259033/2021|OK280531.1|2021-09-07	51035
USA/VA-CDC-2-4972299/2021|OK487193.1|2021-08-31	51173
USA/VA-DCLS-8618/2021|OK474890.1|2021-09	51053
USA/VA-CDC-ASC210463132/2021|OL568497.1|2021-10-16	51019
USA/VA-CDC-LC0260413/2021|OK279129.1|2021-09-05	51177
USA/VA-CDC-LC0287406/2021|OK454421.1|2021-09-17	51730
USA/VA-CDC-QDX28888708/2021|OK443550.1|2021-09-18	51185
USA/VA-CDC-MMB10875104/2021|OL461065.1|2021-10-04	51117
USA/VA-CDC-LC0246894/2021|OK200769.1|2021-09-04	51121
USA/VA-CDC-LC0267067/2021|OK307007.1|2021-09-06	51037
USA/VA-CDC-LC0247068/2021|OK200774.1|2021-09-04	51077
USA/VA-CDC-LC0306663/2021|OK520876.1|2021-09-28	51059
USA/VA-DCLS-9842/2021|OK593597.1|2021-09	51043
USA/VA-CDC-LC0273037/2021|OK369038.1|2021-09-13	51177
USA/VA-CDC-ASC210128213/2021|OK388357.1|2021-09-05	51089
USA/VA-CDC-LC0319187/2021|OK610385.1|2021-10-05	51087
USA/VA-CDC-LC0260482/2021|OK280738.1|2021-09-07	51119
USA/VA-CDC-LC0245573/2021|OK199617.1|2021-08-31	51171
USA/VA-CDC-ASC210080575/2021|OK436848.1|2021-09-08	51083
USA/VA-CDC-LC0246597/2021|OK200396.1|2021-08-31	51735
USA/VA-CDC-ASC210128714/2021|OK402039.1|2021-09-01	51011
USA/VA-DCLS-10049/2021|OP683505.1|2021-09-20	51007
USA/VA-VTVAS3-GSC24366/2021|ON132203.1|2021-08-31	51029
USA/VA-CDCBI-CRSP_5W5NKWEGEFMCB7ZP/2021|OK088779.1|2021-09-02	51590
USA/VA-CDC-ASC210329906/2021|OK566839.1|2021-09-20	51033
USA/VA-CDC-LC0247209/2021|OK200553.1|2021-09-02	51011
USA/VA-DCLS-7986/2021|OK479162.1|2021-08	51021
USA/VA-CDC-LC0255403/2021|OK277820.1|2021-09-02	51800
USA/VA-CDC-LC0247034/2021|OK200483.1|2021-09-02	51800
USA/VA-CDC-LC0243577/2021|OK197980.1|2021-08-31	51690
USA/VA-CDC-ASC210027661/2021|MW990760.1|2021-03-30	51047
USA/VA-DCLS-4505/2021|MZ165880.1|2021-04	51193
USA/VA-DCLS-4307/2021|MZ165859.1|2021-04	51173
USA/VA-CDC-LC0046381/2021|MZ070900.1|2021-04-10	51730
USA/VA-DCLS-4825/2021|MZ172888.1|2021-04	51810
USA/VA-DCLS-5237/2021|MZ315130.1|2021-05	51019
USA/VA-CDC-4337393-001/2021|OL639734.1|2021-08-25	51131
USA/VA-CDC-LC0226595/2021|OK131946.1|2021-08-24	51033
USA/VA-CDC-2-4972287/2021|OK487170.1|2021-08-25	51169
USA/VA-CDC-QDX30363356/2021|OL376042.1|2021-10-23	51810
USA/VA-CDC-LC0254078/2021|OK276679.1|2021-08-31	51550
USA/VA-DCLS-9331/2021|OK479870.1|2021-08	51149
USA/VA-DCLS-10494/2021|OM765010.1|2021-09-21	51041
USA/VA-CDC-LC0229380/2021|OK132778.1|2021-08-26	51177
USA/VA-CDC-LC0226625/2021|OK132072.1|2021-08-25	51119
USA/VA-CDC-ASC210327564/2021|OK565843.1|2021-09-19	51195
USA/VA-CDC-LC0227630/2021|OK133276.1|2021-08-27	51520
USA/VA-VTVAS3-GSC24151/2021|ON131913.1|2021-08-25	51037
USA/VA-CDC-2-4972283/2021|OK487181.1|2021-08-28	51127
USA/VA-CDC-LC0226779/2021|OK132074.1|2021-08-25	51065
USA/VA-DCLS-10275/2021|OL784052.1|2021-10-01	51059
USA/VA-QDX-28380945/2021|OK268861.1|2021-08-28	51177
USA/VA-CDC-MMB10308812/2021|OK400042.1|2021-09-07	51173
USA/VA-CDC-LC0253300/2021|OK198558.1|2021-08-31	51035
USA/VA-VTVAS3-GSC24286/2021|ON132127.1|2021-08-25	51683
USA/VA-CDC-LC0217336/2021|OK152713.1|2021-08-24	51169
USA/VA-CDC-LC0227353/2021|OK133097.1|2021-08-25	51059
USA/VA-DCLS-9180/2021|OK930048.1|2021-09	51087
USA/VA-CDC-LC0217494/2021|OK152697.1|2021-08-24	51510
USA/VA-CDC-LC0230619/2021|OK130236.1|2021-08-24	51161
USA/VA-DCLS-7874/2021|OK210578.1|2021-08	51127
USA/VA-CDC-LC0246971/2021|OK200484.1|2021-09-02	51097
USA/VA-CDC-LC0277399/2021|OK369989.1|2021-09-14	51173
USA/VA-CDC-LC0229743/2021|OK132777.1|2021-08-26	51175
USA/VA-DCLS-6525/2021|MZ908714.1|2021-07	51017
USA/VA-CDC-LC0253477/2021|OK198275.1|2021-08-30	51057
USA/VA-VTVAS3-GSC28122/2021|ON137778.1|2021-10-22	51049
USA/VA-EPICC-E0587/2021|OM000274.1|2021-08-30	51115
USA/VA-VTVAS3-GSC24267/2021|ON132109.1|2021-08-26	51045
USA/VA-CDC-ASC210180246/2021|OK408235.1|2021-08-26	51183
USA/VA-DCLS-7975/2021|OK479151.1|2021-08	51133
USA/VA-CDC-QDX28380959/2021|OK269278.1|2021-08-29	51670
USA/VA-CDC-ASC210308702/2021|OL611658.1|2021-10-04	51141
USA/VA-DCLS-7999/2021|OK479173.1|2021-08	51011
USA/VA-DCLS-7740/2021|OK210627.1|2021-08	51036
USA/VA-DCLS-9257/2021|OK641711.1|2021-08	51163
USA/VA-DCLS-6865/2021|MZ928201.1|2021-08	51730
USA/VA-CDC-LC0230363/2021|OK130363.1|2021-08-26	51195
USA/VA-VTVAS3-GSC24285/2021|ON132126.1|2021-08-26	51133
USA/VA-CDC-LC0217728/2021|OK152971.1|2021-08-25	51197
USA/VA-CDC-LC0245865/2021|OK200065.1|2021-08-27	51580
USA/VA-CDC-MMB09970262/2021|OK401162.1|2021-08-25	51071
USA/VA-CDC-LC0230038/2021|OK130420.1|2021-08-27	51530
USA/VA-DCLS-10032/2021|OP683489.1|2021-09-16	51133
USA/VA-CDC-LC0258402/2021|OK278650.1|2021-09-03	51530
USA/VA-CDC-4337395-001/2021|OL639736.1|2021-08-27	51685
USA/VA-VTVAS3-GSC24182/2021|ON131942.1|2021-08-30	51810
USA/VA-VTVAS3-GSC24268/2021|ON132110.1|2021-08-26	51165
USA/VA-CDC-LC0229517/2021|OK132404.1|2021-08-24	51760
USA/VA-DCLS-8164/2021|OK479896.1|2021-08	51790
USA/VA-CDC-LC0243101/2021|OK197791.1|2021-08-30	51540
USA/VA-CDC-LC0244733/2021|OK199152.1|2021-08-30	51027
USA/VA-CDC-2-4972179/2021|OK487178.1|2021-08-27	51167
USA/VA-CDC-ASC210137240/2021|OK391054.1|2021-09-08	51141
USA/VA-CDC-ASC210173627/2021|OK408757.1|2021-08-26	51735
USA/VA-VTVAS3-GSC24227/2021|ON132074.1|2021-08-27	51161
USA/VA-CDC-LC0230676/2021|OK130193.1|2021-08-24	51003
USA/VA-CDC-QDX29644453/2021|OK596422.1|2021-10-09	51153
USA/VA-CDC-LC0424537/2021|OL995147.1|2021-12-09	51820
USA/VA-CDC-2-4972358/2021|OK487166.1|2021-08-25	51019
USA/VA-DCLS-7926/2021|OK475038.1|2021-08	51171
USA/VA-DCLS-5651/2021|MZ531900.1|2021-06	51690
USA/VA-CDC-IBX703977172938/2021|OK164790.1|2021-08-25	51113
USA/VA-VTVAS3-GSC24148/2021|ON131910.1|2021-08-25	51185
USA/VA-CDC-2-4972192/2021|OK487184.1|2021-08-30	51683
USA/VA-CDC-LC0032206/2021|MW913567.1|2021-03-24	51045
USA/VA-CDC-2-4242774/2021|MZ082800.1|2021-03-26	51083
USA/VA-CDC-LC0036860/2021|MZ001291.1|2021-03-25	51620
USA/VA-CDC-LC0195959/2021|OK098683.1|2021-08-17	51021
USA/VA-CDC-LC0198511/2021|OK100266.1|2021-08-19	51147
USA/VA-CDC-LC0198579/2021|OK100313.1|2021-08-19	51830
USA/VA-DCLS-8553/2021|OK428587.1|2021-08	51730
USA/VA-CDC-LC0217354/2021|OK152581.1|2021-08-23	51690
USA/VA-CDC-LC0197284/2021|OK099186.1|2021-08-17	51177
USA/VA-CDC-LC0229737/2021|OK132546.1|2021-08-25	51683
USA/VA-VTVAS3-GSC24079/2021|ON132028.1|2021-08-22	51690
USA/VA-CDC-LC0196096/2021|OK098620.1|2021-08-17	51169
USA/VA-CDC-LC0261798/2021|OK282729.1|2021-09-10	51173
USA/VA-VTVAS3-GSC24172/2021|ON131933.1|2021-08-18	51007
USA/VA-CDC-LC0259115/2021|OK280289.1|2021-09-07	51005
USA/VA-DCLS-7623/2021|OK104364.1|2021-08	51670
